variable_id,mz,rt,isotope.dist,M91,M92,M94,M95,M96,M97,M93,M99,M100,M98,M85,M86,M90,M82,M83,M84,M88,M81,M87,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M72,M74,M76,M71,M75,M77,M78,M79,M73,M80,M51,M55,M56,M52,M54,M57,M58,M59,M60,M53,M45,M46,M48,M41,M43,M47,M49,M50,M42,M44,M32,M33,M34,M36,M40,M31,M35,M39,M29,M22,M23,M26,M27,M28,M24,M30,M25,M21,M12,M13,M17,M14,M16,M18,M19,M20,M11,M15,M107,M101,M102,M104,M105,M110,M103,M106,M108,M109
1.75_386.0247n,385.0174656,1.748666667,100 - 37.7,5146.973121,5823.13996,5181.190816,5228.190255,4828.80174,4959.945075,5166.578657,3349.333516,4317.203668,1727.564099,4981.455877,5245.612277,5345.444537,5006.673632,4934.816425,5057.605355,1296.143681,4641.432989,5253.238572,4121.62899,4567.369572,4391.957708,4616.741569,4297.088902,4790.760204,4743.760852,4760.526416,4890.139775,4800.220753,4767.623444,4484.397296,4700.24253,5049.260042,4100.731844,3953.642811,4080.331838,4480.519418,4796.922494,1568.670652,4904.186859,3734.162287,5904.931681,3253.689915,5127.873039,5185.379083,1788.087569,1410.148236,4174.923517,4103.988983,4237.358335,4415.690706,5421.150016,1986.918633,5271.72959,4744.701671,3660.485455,4968.296301,1554.904605,1427.0841,5104.826937,4279.001379,3191.797393,2674.422056,4863.478297,4256.680622,3409.111875,1084.828111,4870.3243,5184.758019,4890.517243,4076.578117,4233.561358,5621.302784,3807.304425,3305.067673,4558.768337,3563.533982,4469.501867,4829.514112,4086.399595,5187.316403,4762.933351,3671.8214,3859.936549,4509.319125,3138.685662,1861.803328,5382.105078,2137.127936,4667.759295,3651.624049,2510.831762,2964.088831,3521.742351,1554.639618,3269.30393,2454.42064
1.91_374.3270m/z,374.3269606,1.9052,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077087397,0,0,0,20.65921504,0,0,0,0
2.30_147.0559m/z,147.0558798,2.3037,100 - 25.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.77_357.1591m/z,357.1591035,1.7701,66.2 - 46.7 - 100 - 48.9,1703.706573,1090.698149,1000.44563,973.6508522,993.7116636,912.4680141,1747.751975,1308.208222,1368.501846,602.628289,852.1196146,1170.195476,848.4787674,1147.746981,1060.491666,992.9197969,126.3244827,1086.36345,1454.732787,1288.993054,696.1093931,3741.972313,943.9932258,616.2730814,1032.980895,652.9626361,975.1274849,1681.939032,1478.940011,1055.911417,1101.678392,586.4576833,949.8246711,1157.302244,1446.356523,799.7194633,887.1661774,1913.400199,980.3339959,820.6287044,1485.67072,765.0438354,1661.230327,822.5139834,851.4417492,309.3318389,731.8403776,1946.70115,1497.904742,1012.513873,1255.710973,1945.729363,308.2379443,1142.171376,665.9499774,1473.464385,1896.305726,304.5094447,546.0882881,1385.950039,1206.487311,1431.026444,733.470707,1466.176577,1909.630486,1494.792813,956.2704995,1088.005563,1550.018145,2038.507977,2081.069011,1365.535931,1313.00206,1945.682241,1661.162628,2320.542243,1288.468526,703.7258419,1218.697754,1326.476273,902.9110773,1556.499147,1943.116367,1792.316755,2053.602386,1676.374194,467.869803,913.7352791,236.2487152,1535.6173,801.0761662,963.05144,368.5517967,1521.442264,335.070298,1258.533441,379.1298266
1.71_591.4529m/z,591.4528913,1.712966667,89 - 100,0.00175161,0.38475805,6.583770961,6.465797575,16.75958563,40.66684131,29.5410557,9.964427304,0.377004452,124.9782027,1.248639022,84.97689511,0,10.49327962,9.433213894,2.90053504,100.0540715,0.504213094,9.186870105,24.71163738,0,41.95975769,2.491674185,86.57455255,203.9166378,26.87423311,52.65165201,361.118883,110.2675869,58.01612356,1.161053234,0.009304023,1.306701444,4.571133576,14.18551307,1.597514094,0.86748703,15.43168571,1015.721238,0.276856637,25.94182074,11.53455772,11.95371582,6.43038222,2.591189485,137.7225964,50.24948999,23.49978614,10.27485368,0,32.41518445,91.93329751,319.9974522,15.19578439,0.561897227,78.46894847,0.213859929,769.1266132,1033.608147,122.7045089,0.301603947,11.49184593,2.849451567,141.88389,10.6455523,4.747326837,469.0921235,7.764950588,0.249708028,16.89838723,125.5054041,30.24248374,13.456621,12.04037816,116.5342837,0.1787896,0.607368262,4.114582459,3.686301531,51.30612892,0.018444833,24.46105948,0.060497259,38.73058756,46.50618936,10.16231957,0,1.118967834,352.282191,4.901900615,10.31731624,470.8091774,169.2972816,48.49374467,266.7209275,2.419975361,236.5088259
3.02_182.0486m/z,182.0485884,3.022383333,100 - 9.27 - 6.75,7112.870608,6843.401879,2722.822942,3569.003977,3709.467824,3519.916326,12787.92514,5212.313241,3679.767305,4771.489807,5480.726629,4731.387039,4627.91962,7570.634919,6259.114483,6368.664362,6708.929587,7565.174803,10560.82242,5390.247438,7862.777474,11422.97184,4985.637423,4771.387446,4605.397804,6531.149918,3776.16371,5923.389982,5405.805564,4879.171331,4219.5348,3095.000264,4432.006258,9360.306693,6116.783592,5242.574799,8344.12689,9593.47559,3484.835879,4553.229612,10825.15833,3879.057495,12960.35505,7187.147034,9552.696162,7523.531026,3717.473485,6765.5617,5727.537143,8494.996496,4782.071008,4510.192919,2942.0879,3651.057478,4435.897106,8479.718503,3103.890621,5431.359282,3958.102765,5953.160361,7637.903375,9447.199751,5763.443905,9452.086157,8063.791212,6709.644024,6934.45266,7456.811709,3234.820483,6402.442972,7444.624915,5034.930547,6562.542202,8209.751429,5895.78715,9892.825793,3887.595321,6284.351349,4102.046853,6181.454552,6343.591904,8126.224439,11873.93074,15517.97018,16129.5728,7058.084931,11771.6665,3844.815302,5779.20682,11246.90796,6167.710316,14459.36175,4533.249592,5126.531551,7386.126153,5800.575682,4595.902067
1.27_291.6234m/z,291.6233736,1.272283333,100,0,0,0,0,0,0,0,0,0,27.94505901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.86994896,0,90.97888514
1.95_277.0549m/z,277.0548808,1.948033333,100 - 23,4.092632149,4.838412597,2.405818812,2.700795897,1.941088484,2.972358456,4.217855761,0.002629412,0.573618676,39.85833683,5.329840447,2.537788522,2.145860307,5.019597639,4.65382352,3.22426039,26.41420255,1.954995053,0.965892941,3.875580197,1.112141986,1.616201271,2.925288086,6.180055342,5.228244517,5.43519796,4.152931458,6.113385446,3.217568803,2.030925977,3.904584729,10.35531555,0.875358938,2.942907336,1.67175348,2.900895102,2.784119923,0.244545532,42.06852139,5.413491632,2.036176193,8.514411064,8.683186063,7.034655579,7.933367799,27.12206534,33.4846822,3.754668684,1.277243885,1.565212676,0.064477857,2.656829207,9.274707655,6.682923167,3.959064563,0,0.384214849,16.49740254,1.52991869,3.563880299,3.447617961,0.614522384,9.361629945,0.829872519,0.44125552,1.531904007,31.43729204,5.57916986,4.312553678,3.323110162,4.376829311,5.489497734,3.861872621,0.173133309,3.334823491,0.271768958,0,4.065611862,3.974864919,3.846350475,6.45951234,0.635880155,2.937915531,0.39056443,0.449956889,0,8.61835996,2.010434299,4.02452361,0.743734931,2.594801639,15.94884792,14.75945651,0.431353,13.93877317,0.163834177,13.5201364
0.99_599.4123m/z,599.4122768,0.994933333,100 - 65.3,5935.065189,4258.818209,6887.671665,5386.923562,6652.743232,4558.12798,6719.229277,9340.050554,8098.720152,0,6870.385019,8103.290393,6731.335348,8509.609764,7004.497335,6094.554564,4.174306364,9191.976726,9309.144826,6897.409954,8165.769757,6873.038138,7079.056987,6563.996046,6052.088383,6159.106351,4945.168269,4457.527265,5108.222624,8580.782355,8676.595632,9705.143376,8490.257885,7038.55372,7967.942674,9984.17612,7685.780087,13834.30305,22.37245628,7527.92489,6702.27842,8284.445568,9737.622767,6534.081093,6862.786663,59.65404571,18.77832664,9363.95911,10560.4379,7821.545119,5303.393343,6690.861788,13.74889499,8561.770918,8624.863509,6680.735982,6983.799091,0,9.600454066,7039.172963,8342.458261,6475.740178,8739.965273,6846.7451,7962.796603,7135.043179,0,5167.760692,4893.073699,6507.307498,6770.832792,4981.504742,5941.533976,6376.386069,6607.462455,6984.259356,7611.624215,5300.704054,6431.381388,5750.56469,6381.617332,5166.890752,6106.385315,6188.328207,5563.322358,9333.828838,0,5501.545068,0,6207.50094,14898.44225,4.603675502,0,9244.625848,0,8451.817119,0
1.19_506.3635n,541.3558376,1.187283333,100 - 49.7 - 63.8 - 27.3 - 19.9 - 14.5 - 14 - 6.44,8039.552963,9148.229433,7820.670346,8090.098783,8963.550337,11957.28435,12799.68856,30273.98991,14340.21546,115003.8057,15718.02013,9089.714738,13013.30088,12915.54872,19924.04488,25949.80295,187240.0014,19190.93313,12622.96149,8315.064328,8638.110662,10665.19218,6990.934884,9759.871929,11663.76528,10484.71706,18010.18776,13946.63917,11984.99375,9790.956183,16005.59314,14305.27871,18846.96717,17493.60007,20389.75918,22070.90597,19234.72309,15471.59097,243631.2014,9986.089529,18037.26707,10279.01601,18341.53868,16595.04041,21659.38272,257229.1595,180756.2533,14443.56209,20197.50928,20315.61576,22710.37777,20617.89003,282652.6088,8401.065921,19112.49396,24789.72689,24716.20559,174720.2164,212555.2306,15191.10851,12216.53589,24993.28132,18406.44709,15419.9356,15153.73789,21458.33053,124333.957,11729.21351,10120.51034,10779.34454,16697.88907,12730.23785,12426.21806,17806.81194,42420.06355,22097.82806,32845.25793,12783.34746,13109.73758,17376.91584,18123.88225,31471.19924,22165.93426,21341.45368,24735.6551,38517.80692,90033.07175,9215.964094,126148.1689,14554.81745,14723.73613,213503.2318,143317.8808,20163.46747,139727.75,17757.52379,131978.8811
1.76_759.0573m/z,759.0573165,1.755816667,100 - 17.6 - 9.74,811.433157,922.6464611,739.2361199,755.978647,725.9383463,773.958794,458.3065162,249.1452084,303.7913459,134.7794961,725.2742051,807.8178591,839.7821639,589.6013347,971.4640469,743.7287236,240.9826897,472.236483,440.8128094,533.6135926,695.0337163,674.969829,672.4044571,447.7390235,610.320512,667.8635002,744.5220292,658.4382223,705.4071025,715.9353781,749.0610798,690.246881,436.1706999,457.8222822,469.275515,470.0922391,568.5235362,300.3306692,183.1514373,756.3723515,558.9772717,1039.588341,357.5416688,565.3443255,803.6248139,294.5756615,235.624919,510.0225844,393.5437624,371.8816583,495.0290105,572.5463737,267.3602285,584.3322591,739.0488231,380.3071399,895.6889963,189.2424459,196.8811442,394.3381935,531.8551951,323.7149799,191.6249914,401.3164521,319.7907317,372.305959,171.3607691,758.166249,922.4455149,745.8202958,524.7383937,626.2676778,888.6738733,468.016435,301.9193503,432.4995737,311.9321433,841.7402522,731.2797097,520.0796386,583.4553191,555.4255675,378.5402421,386.5210251,488.1127269,226.2450388,144.4938698,1293.773105,182.5165804,397.5170386,330.9845199,258.4179307,138.8767085,424.2329668,155.8184555,437.9342175,184.5663676
1.77_917.5348m/z,917.5347588,1.7701,100 - 48.9,959.9634555,1073.173149,1043.212434,598.0436457,1507.623342,1049.285109,1956.859022,509.2422157,913.8488973,61.99377749,821.2463455,657.9844553,716.4640117,652.7661513,615.7042143,725.3263063,60.93794157,995.5246343,380.4605542,690.177891,760.4522892,724.2045843,608.0253961,502.4199526,593.3616326,980.1414308,720.2765566,766.9280484,804.9670599,897.4778577,601.742432,609.9723192,520.6352072,1109.289915,729.1612168,333.5946137,743.9955285,818.7775567,64.59908976,986.1132827,1538.461259,1143.303005,746.2560237,550.6778559,550.0489911,107.4300726,81.63859356,462.2012174,740.4393531,464.9767923,645.6993037,644.1998822,161.8195294,838.1679926,626.4947386,529.5639185,792.8739561,175.2914104,313.7941089,627.1625245,981.772584,450.9448385,525.019763,392.0333949,351.7320825,439.4199495,175.6107169,589.1573346,735.9846715,819.3837436,701.8905327,544.7530895,748.9347101,388.9213755,869.3898941,440.4338418,349.9132008,957.1616934,739.4463926,771.0674678,570.9376806,659.3040356,1510.431147,1099.098133,1043.902851,198.3556802,8.940649066,603.0980315,56.17563731,716.2510198,393.6533548,368.2591511,68.15384859,1012.626615,152.2255201,410.7259904,39.65413769
1.95_377.2447m/z,377.2447027,1.948033333,100 - 40,1.644734296,0,0,0,9.436939405,1.343596809,0,0,0,1183.369357,2.006087862,0.191641766,0,0,0,0,202.7642604,0,0,0,0,16.19823597,0,0,2.419242392,0,0,5.660781505,1.504203895,2.632359435,0,0,0,0.093377802,1.014375047,2.152241112,0,0,496.1065282,0,15.33786637,0,0,2.826143532,2.275491058,322.3317295,214.0982902,1.148596553,0,0,0,0,189.8752389,2.80944139,0,0.462670645,0,331.3163726,664.9097896,0,0,0,0,0,0,2.636373591,331.0245008,1.65699359,0,0,12.16414018,9.749967968,0,0.532568216,0,0,0,0,0.064290498,1.800990426,0,0,0,0,0,0,726.2086404,0,1297.918104,0,0,757.8503504,1335.756743,1.584641901,534.3140329,0,743.4823161
1.10_762.5194m/z,762.5193792,1.101583333,100 - 3.25,2325.60721,1832.461206,3001.352304,2331.007899,2300.133353,1774.921741,1988.201206,3094.452934,2536.949291,462.4280509,3413.979978,4508.840798,3116.001561,3031.459718,2485.500797,2878.711629,1866.965763,3751.242737,4222.488521,2530.467847,2385.866578,1888.155581,2784.817348,1698.062831,2102.920357,1871.180345,2088.18525,1322.439422,1861.237504,3815.422911,2473.789208,3503.847042,2549.126564,2677.708322,2810.227739,4437.2698,2357.3775,4381.20376,2226.813772,3261.104854,2844.247827,2440.380404,3632.411137,2944.00392,2537.216664,2652.93245,1530.119002,3430.455417,3612.991337,2322.254123,2066.503721,3105.120237,3463.14483,4796.688762,2283.495694,2972.06671,2375.193395,2047.310181,1688.069214,2158.723715,2343.232165,2375.566247,2483.949724,2306.871034,2837.225876,2503.030331,1361.375086,1672.575386,2653.280285,1997.612516,1612.067484,2433.912723,1829.530158,2870.424151,1490.511502,1525.065567,1762.251934,1570.664984,2324.023773,1778.280464,1892.097248,2148.684397,2246.963403,2173.753294,1666.90108,3478.141105,112.0406973,2669.753702,878.0488222,2104.337873,5260.422063,8016.222665,2810.274547,2950.353833,1341.199201,3172.550797,335.8875708
1.02_630.3602n,629.347968,1.01635,100 - 52.1 - 16.5,50551.06269,55799.10293,49264.62786,52894.35765,43283.75885,51766.9002,62747.40444,57212.6157,70727.76796,35314.24854,48988.99018,42498.90835,35501.86508,58429.16114,54317.76886,49135.78991,35735.28496,57917.9584,54836.61407,43096.78194,48949.73879,48448.06261,51245.15103,30462.31864,46342.26403,32009.57395,32566.41245,73346.0918,57556.45428,50624.67973,49662.97722,31106.59318,60905.16115,57021.52758,59442.06376,78145.32859,56080.63429,63136.10586,57046.61506,43083.28834,46804.53155,29563.19595,48822.22991,43156.88151,46233.03007,48784.34957,41132.6581,48283.9382,56984.31589,39097.2079,59843.86535,68701.67496,56134.98659,55523.22649,49496.89426,80638.87062,49891.64896,55738.51432,52141.51717,55475.7057,50646.95898,72779.80973,57841.58869,74375.15973,65150.51919,85934.09238,60576.98228,37961.89781,49194.97593,42504.8822,60150.92609,58644.84164,59983.78385,51570.1888,78348.52571,51251.22977,50792.58556,47896.09399,56291.51199,61771.52416,27442.35499,76880.94337,85778.33221,68918.67334,69584.05748,45566.54081,35520.39678,39184.33408,37551.00396,70079.73137,58088.81548,45525.52002,55018.45596,47037.42883,56463.47757,62712.13515,44051.86086
5.70_764.1125m/z,764.1124979,5.69715,100 - 51.1,94.31677582,62.96509323,146.9847786,119.0688417,116.8185685,162.9160712,0,14.03264343,231.7033151,179.0438742,177.0307254,160.3658127,159.9651355,163.5432729,8.430045331,170.3338609,200.3972561,0,274.0474771,126.9807895,139.1413104,152.7994609,152.6157225,161.5975814,145.8419227,128.8075012,116.5568499,138.155244,119.5600393,177.9690296,167.6412557,125.3231135,9.511692855,21.77572653,14.46157997,12.06239835,7.87542299,0,195.969565,163.9751691,220.4969457,172.4624752,270.7830346,177.4674199,168.1814169,291.6947023,253.931385,12.84694316,270.4524245,226.2083116,235.8970956,11.76179111,172.6601158,86.5439398,113.0630748,287.6695371,191.9073121,202.7203205,187.5896844,162.3517563,245.6790861,170.3117435,252.5037575,3.441463135,188.3790048,0,308.0577984,140.0660279,127.9528631,145.2239763,156.729554,171.6952748,154.5635232,180.0697794,163.0454156,217.2095979,229.5824368,132.2496461,132.4862274,162.6386224,97.42579955,16.6700733,286.9736003,6.842903625,214.8642352,196.8964654,73.59860825,137.5429556,165.4068945,288.6746484,210.417997,271.2707559,301.7999909,232.5530065,249.0342034,228.3365891,236.4072583
1.24_311.4251m/z,311.4251158,1.243716667,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.63027785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.6338295,0,0,0,548.2989668,0,0,0,0
4.37_554.2615m/z,554.2615497,4.373383333,100 - 22.2,27.21937583,0,4.18342538,12.48913434,0,2.921182517,43.64266384,0,7.291550476,0,4.956248186,7.976989999,13.94879006,18.07776734,0,3.9274755,14.3210456,0,21.0485077,0,0,4.584704617,0,29.09762137,0,3.577853814,0,0,0,4.74326773,5.390805822,0,0,107.1158337,30.64567849,163.8951932,34.84526954,8.927850491,0,4.57562879,5.302165437,0,9.45000901,16.04845687,5.688769053,23.78159808,18.73779077,58.54702885,0,0,0,158.8885799,9.635157447,6.457619562,22.46639603,119.9927509,0,0,24.42039245,13.39411551,47.02361677,0,30.11288382,200.1381544,0,0,12.73975399,0,0,9.006720168,6.365162651,12.24374129,0,0,158.7091145,19.24940252,9.277427399,18.16662607,7.919770804,13.19208807,14.1768418,95.03945125,33.56067932,150.9525071,53.33869153,0,0,0,0,0,30.79156553,5.643566589,0,13.16071856,0,0,0
1.16_448.3401n,429.3222995,1.158716667,100 - 43.6 - 53.4 - 29 - 18.6 - 11.3,1593.473588,2757.532102,1938.33468,1246.807851,2142.835355,2100.843071,3727.922189,2880.46927,2872.5686,77552.29565,2572.149726,2384.561154,3809.133844,2859.865186,2894.524698,3580.581313,25014.59802,5768.801712,2749.037315,1657.159627,4448.817412,2380.35472,1492.259642,19456.53786,1850.621914,8642.515572,4496.992514,2308.256622,2239.295921,2511.521302,8300.894689,4336.643788,7024.813988,4358.371968,3080.648777,4888.516752,3898.922377,5590.047453,81644.43278,3769.167889,8832.367559,3101.808739,7671.040156,7648.993026,14154.91226,91919.67754,103621.7349,2960.3274,8213.382321,8738.241411,2020.962771,2144.583901,23520.05783,2238.415083,12060.22468,2658.931864,13713.95826,130416.117,227996.7218,2073.575161,8581.658662,2394.588155,12256.64346,2055.715202,1953.894396,2091.310491,147573.7196,2356.095632,1671.308478,2004.173014,2886.070813,2009.720187,1637.165643,2409.242901,4673.080803,3096.708499,16408.61656,14237.84286,2134.668148,3443.514697,6367.878403,3331.104044,9781.541765,4123.282458,5463.757187,9529.450165,46754.76841,2799.097591,50118.11256,4892.717116,2909.421116,55225.99494,48526.79648,9113.418247,57603.79509,4963.358399,43236.58362
1.94_531.1937m/z,531.1936968,1.9409,100 - 14.6,0,0.269179032,0.065704555,0.007788096,0.075295675,0.108972238,0,0,0,427.8295082,0.245565463,0,0.018465376,0,0,0,261.9180591,0,0,0.008231518,0,0.032872683,0.014543351,0.029210979,0.006667871,0.365364258,0,0.031740439,0.000273777,0.060191612,0.032797795,0.020219138,0,0,0,0,0,0,24.28972222,0.383490183,0.013815355,0.000866558,0,0.239821238,0.001873665,129.2764182,201.2980954,0,0,0,0.017396059,0,19.07250065,0,0.009350778,0,0,469.7593876,94.78614366,0,0,0,0.413157016,0,0,0,190.7050888,0.000410604,0.582976535,0.011208294,0.157680635,0.128205592,0,0,0,0,0,0.175272638,0.052718449,0.029396848,0,0,0,0,0,0,0.192456183,0.016118464,195.6944809,0.113281096,0,10.82214255,26.04202352,0,687.9094318,0,575.5968478
1.13_256.3220n,255.3147735,1.13015,100 - 53.3 - 21.9 - 0.252,4165.217588,3414.795357,5410.830071,5087.194436,5786.013105,4640.788771,3871.896064,14377.81832,6056.147819,0,6954.858985,12120.20288,4121.915011,9525.810926,9114.326829,9589.196287,0,6198.258505,10998.70886,5814.562794,7253.8596,4202.08574,9523.330352,14154.41107,11723.20622,7175.792072,9978.026175,8339.599809,8655.268833,9592.088859,4825.34896,6901.509923,15468.89889,13842.9022,8506.149101,4601.718648,6916.722537,10350.65039,0,5762.128407,17426.85707,5002.595289,6072.902428,10005.33571,12151.40216,0,0,5384.065319,9842.896846,14830.61562,14848.58502,10118.96187,0,9176.363826,17555.61778,12354.96569,10341.40816,0,0,15080.01385,10544.14591,15876.0678,4608.159853,15055.96894,7950.112549,11091.57926,0,9723.978796,6112.647221,5985.936953,7598.913224,12469.64677,7002.146131,9430.601333,22583.37689,8084.0764,18247.68085,8490.470788,13742.49213,11040.01121,9744.137215,13538.88367,7818.387223,12000.71724,12771.3891,41869.25013,0,7670.217703,0,11420.54396,11132.79913,0,0,12605.94651,0,9875.777903,0
5.38_443.0220m/z,443.0219703,5.376483333,100 - 36.9,910.1075381,954.9618621,2754.946445,1244.504363,1022.180046,1545.299635,1194.465833,2025.545758,2346.964589,1650.318225,1807.407985,3783.529334,4220.839953,1406.301892,1064.388879,1903.29524,1696.92551,2010.945832,991.531438,1849.523634,923.6852059,1823.889746,3047.234597,6000.137663,2030.435645,1704.877282,1687.234424,1947.284565,1647.875792,2757.535266,2698.632272,1692.261051,1650.495757,1728.032447,1694.654642,1684.38303,1477.024226,2036.995922,2177.153964,1966.605919,2230.419084,4825.597711,1444.302571,1919.905537,2332.857735,2042.050181,1622.474197,1673.913195,1982.852737,1597.560895,1913.266447,1878.997609,1864.754822,1436.725859,1925.320925,1454.084287,1616.876514,2028.293628,2311.590668,1028.598752,1408.124453,1962.562451,1975.486289,1786.029061,2180.608202,2150.210976,1818.93769,1670.608607,1230.168423,2973.981802,1986.47121,2062.098788,4423.802781,4038.819142,2100.961535,1982.676815,2002.921432,5351.184319,2493.447555,5833.362819,843.9115803,1763.10063,1415.575945,1477.054736,736.8166956,1864.629377,3365.251107,1643.614476,2112.382867,1494.672371,1743.439785,1513.276702,2221.111436,1690.843509,1888.199615,1377.191292,1899.088631
4.24_252.1471m/z,252.1471099,4.2384,100 - 16.2,31.65684961,48.33662516,21.56899026,28.51000309,31.8316224,36.88193032,68.6940479,68.68033176,16.6528321,10.45917085,24.9733136,17.64016916,20.88219421,36.33624772,46.67833929,18.31078514,2.785442107,22.24648067,34.78934059,18.16031682,21.94079105,20.21662298,20.15435491,16.87930947,23.58589067,33.97735609,48.33606435,30.94230933,21.88156555,23.41413253,9.373561232,24.07785412,29.9294612,73.16279258,41.93861137,16.58560595,27.25656736,8.535922214,10.54943273,13.27271392,23.12445639,19.18244444,0,38.11631798,26.9336307,3.915093018,13.29696116,36.40566006,3.849019646,27.10736511,14.48989013,21.46237961,5.654321721,39.67373344,34.77771906,33.77492232,8.835663812,6.246970277,11.31803099,21.40693811,10.07075267,274.5772707,9.489456543,387.389086,8.481273437,24.26155891,14.59337733,26.20346386,26.50021476,22.2527862,16.46728634,26.7556565,29.35176442,7.178073888,16.69121301,7.976465241,30.16217869,26.56374745,16.12023662,10.04600154,26.93058589,32.19102542,18.26437999,485.2146399,453.4313081,2.798589143,6.373941995,16.77552341,6.194405372,26.94075177,5.428251175,26.35246893,26.64569542,3.033119984,7.793630511,14.05497435,26.02365277
1.93_900.5915m/z,900.591547,1.933766667,100 - 94.2,44.58445846,32.12639658,49.68091804,27.9323626,36.60723741,52.01038215,0,0,0,515.8553674,45.61333996,42.90719384,42.73976197,8.894153554,6.026595993,29.57511787,459.1973313,0,0,47.16089423,48.31489173,35.51943382,45.39035599,22.6156563,45.43110452,43.74145635,53.13483179,40.02821358,42.40403275,41.47573846,18.70139741,44.74919173,5.336142239,25.05914246,19.44887853,9.692623287,4.259393737,0,355.644428,66.92780872,29.7945171,63.33842858,14.70118,7.2987389,22.76675393,491.8303393,491.7528723,19.43329125,0,0,4.007995605,3.609580301,271.0379698,18.34457708,19.43866763,3.526889409,6.131008672,535.2557731,593.549871,8.197311739,0,0,0,4.121982044,0,0,484.4336524,19.52472977,52.67873036,28.8902652,25.07402817,24.04461691,45.82742258,20.89749545,0,6.153445422,0,39.39385488,26.33380821,29.23442181,13.95453302,0,0,0,2.072192664,0,86.64232839,42.12136836,418.2038915,5.058831181,0,240.9111897,285.1781628,0,442.4053345,0,398.3160862
1.08_338.3161n,337.3088357,1.079916667,100 - 24.9,501.1216787,348.5794019,842.9584861,495.5095433,920.8320009,417.2761871,383.5258555,749.1539803,519.8100708,0,2425.692198,2753.546139,1107.185645,1415.206747,1117.546189,1828.577086,0,1634.113223,1620.984969,938.0236719,1099.808287,463.090314,876.6805553,440.4426819,1361.24722,931.1774039,668.3168726,382.7643521,643.2525319,2478.139842,1403.743866,1967.034367,2032.459659,1759.162965,1317.544289,1936.402556,1656.679388,3815.223083,0.022746973,1438.972572,2229.899841,1021.031582,1556.592893,1868.704141,2303.241008,0.625059057,0,1435.401052,1707.467991,1723.605672,1045.156222,858.2274017,0,2197.781479,1040.186706,1633.635649,974.0951058,0,0,1494.702202,1413.82934,1159.348842,1006.014793,906.1194678,599.273469,1037.566038,0,614.0309793,825.1655118,1233.612446,647.9846557,872.3648035,621.6859497,1069.915452,562.7044657,320.6488332,785.1206141,603.6755267,841.4452334,705.0122613,910.1135751,715.3494662,341.5526387,751.7847828,587.955473,957.0639162,0,734.476354,0,595.2170246,1668.92896,0,0,1026.426088,0,863.219931,0
1.28_657.4947m/z,657.4947297,1.279416667,100 - 44 - 30.1 - 13.2 - 23.3 - 14.1 - 12.2,5623.057728,9397.31299,14037.90605,5019.278687,5904.937913,12296.23958,21279.73831,18912.82234,8906.910767,54655.55642,12472.23959,11765.32324,14267.53038,17490.00382,13665.88085,13789.67898,23483.19334,11029.71406,13837.38855,14828.40273,19671.23151,15325.31918,14615.39307,26235.97383,20484.43475,15704.24642,20066.36969,8216.857538,16758.24332,9408.620883,15074.27212,21894.4703,27065.09663,17229.14422,8147.047322,11942.05453,7931.974398,25146.68684,56543.63829,15200.3951,16832.86695,6509.15364,28475.36706,7299.457391,19613.28756,53459.3598,45978.17987,17002.69829,14179.43799,22841.02769,10611.42674,10625.98237,49990.53967,24346.46579,21731.95504,15051.14032,13931.52464,64840.20004,80960.65991,20039.15235,26221.03548,24773.06997,17861.13618,17454.19937,13583.52592,10947.85721,42524.48262,19599.11801,4349.502088,7232.869648,12327.56,6439.811386,13209.58151,6047.373247,9853.964295,7658.873701,32773.61183,14769.65628,20996.46329,12511.54279,9941.046164,14644.1647,11923.70246,14496.11069,10903.42461,90430.88096,32100.16503,6239.208246,36705.22944,5328.112504,36291.80844,69332.07769,38175.02252,22371.97776,45596.25718,20192.63961,49409.13124
