variable_id,mz,rt,isotope.dist,M62,M61,M63,M64,M65,A306,A309,A325,A328,A331,A339,A323,A326,A340,A315,A21,A22,A23,A25,A26,A24
1.77_330.7315m/z,330.7314785,1.770266667,100,0,0,9.306304812,0,0,0,0,0,0,0,42.07693351,0,4.195663953,7.046024812,10.04351244,8.114713088,0,0,0,0,19.10986419
0.25_663.7162m/z,663.7162315,0.25465,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4211.675236,0,3647.372269,10657.15725,0
0.40_454.3732m/z,454.3731767,0.396766667,100 - 45.8 - 49 - 25,29.23859265,13.18514952,0,1.458097533,0.00980904,66457.1167,6.381260398,0,57012.84299,34213.30035,0,26.99105478,0.284095175,38.4234449,0,0,380403.1122,180.0990251,204161.959,134055.7167,0
20.96_138.0281m/z,138.0280901,20.95595,100 - 20.3,14983.93075,12973.36714,16227.78679,14419.11052,15100.55465,24578.60305,20247.53456,22619.12214,400.2830678,26524.28756,6448.287475,18100.05042,16254.92658,15349.95577,6781.998889,429.2299173,7818.998246,29269.06653,2449.498884,4065.111863,12844.16019
1.02_131.1468m/z,131.1468014,1.01655,100,0,0,0,0,0,0,0.079040723,0.016093294,0,0,0,0,0,0,0,0,0,0,0.117003534,0,0
1.04_361.7525n,384.7716719,1.037266667,100 - 14.1 - 0.364,260.6385315,368.6482842,894.1435239,323.1033394,698.7522542,10.44170284,3235.559404,1117.95221,47.28831138,146.7219531,605.6935134,573.4495337,443.101738,347.7416865,333.6483374,601.1836559,221.0091504,852.1678934,67.20167485,86.31666816,985.3579752
5.63_236.0663m/z,236.0662734,5.625716667,100 - 0.433,30.58499562,119.0298425,27.92275101,138.9939274,110.1910405,164.3808051,142.8017426,85.23080125,175.8663142,66.37702271,211.8520553,0,66.10901955,8.706766259,126.20912,64.30582216,29.31145324,122.9527328,43.80297371,99.25043224,28.03614009
5.51_434.1639m/z,434.1638797,5.512166667,100 - 23.2,271.593448,229.4276645,110.0293452,271.0386242,72.29771619,17.95925767,25.02783965,12.50330712,343.2515993,0.760713369,551.4912841,556.1942609,278.2422048,19.31721901,773.5434466,499.2295394,1130.950257,746.9963832,633.3306217,610.5658203,978.6233853
3.40_130.1592m/z,130.1592116,3.399316667,100 - 1.93,1264.520483,1187.229956,1350.985592,1139.709748,1458.039985,59.28991555,336.2425333,10.34654667,735.6695261,484.3186367,2.64500408,1601.734028,1259.270305,1432.187797,857.0711776,10.79671443,25.83302551,17.72198244,17.4787845,13.9130267,1162.785436
0.22_423.2469m/z,423.2469365,0.218933333,100 - 16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.168674383,0,123.2011821,66.89200032,0
3.21_528.1836m/z,528.1835979,3.214333333,100 - 59.2 - 22.8,562.8295679,249.9408131,445.059519,169.0783676,273.3190542,34.10254266,76.68257532,122.8409385,138.7178363,365.1746866,3835.702608,220.3570151,604.1169149,193.6712987,63.3463002,85.10135983,271.6696721,10.65080739,234.9950252,360.5354419,244.138695
3.23_180.0663m/z,180.0663027,3.228616667,100 - 4.28,1857.109301,2433.644177,845.1235517,1258.517979,1376.255852,2385.373488,2838.447451,914.9853775,2082.300554,2208.360951,1244.020069,677.4231362,1645.210167,1562.798151,973.9977762,3644.148968,6686.945952,4878.564142,3900.089609,4877.085106,2313.131446
0.34_496.4157m/z,496.4156756,0.340333333,100 - 36.9,5.035320308,0,0,19.21006649,17.43498361,120.6309389,29.88785978,39.64915472,4426.748808,102.0984913,14.8117363,8.160758548,23.80649133,11.78952796,10.66453751,15.18858632,30186.33987,88.05859459,18644.73684,24218.12861,14.92213477
3.70_347.3161m/z,347.3160858,3.704983333,100 - 12.8,0,0,0,0,0,1.248034338,0.006852133,1.063626364,19.22164031,8.673516358,0.109932192,3.402221047,0,0,0.310202383,0.107281233,0,0.829793975,0,0.671325633,0
5.25_255.0988m/z,255.0987648,5.248633333,100 - 28.4,1496.034069,257.3442084,274.244498,253.8566687,344.2249698,3777.357705,2181.95517,1515.657704,2002.53294,1059.072294,617.3460001,1377.417582,965.7541045,217.8172617,1515.931238,103.7102432,215.7639473,452.9834401,1432.992628,1065.17152,222.9121157
0.25_768.9914m/z,768.991402,0.2475,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.23_814.6278m/z,814.6277546,0.233216667,100 - 1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1840.012254,308.8087209,0
5.41_283.0144m/z,283.0143865,5.412183333,100 - 6.63,292.2645571,321.1443565,309.4061,347.3400069,344.7224034,549.2576913,327.2961811,347.879959,417.3417057,368.6677004,237.5258352,355.43586,321.8315341,306.8127849,421.1818509,254.771146,565.4083605,297.3257066,415.3889158,434.4704036,290.330093
5.50_125.0717m/z,125.0716798,5.497883333,100 - 5.92,0,0,0,0,0,23.69658933,8.209971637,14.62595594,3.557685069,23.99732147,9.494063856,0,4.310841849,0,0,3.527222111,4.378467546,138.2886114,0.145606575,5.060782146,0
3.17_337.2181m/z,337.2181258,3.1722,100,5.041149544,6.334751112,6.784344208,0.124625299,4.707359964,1.906121778,0,0,0,0.189568373,0,6.380406168,5.104129636,3.791378412,0.634796305,0,0,0.182434834,0.204309494,3.928837693,4.009170777
5.90_117.1160n,235.2378056,5.895866667,100 - 18.2,20404.75579,18856.98007,20078.22283,16839.04254,20127.00877,2147.305538,1158.428891,1420.608633,951.7181093,1016.547479,554.0131331,23239.58092,21295.67747,21014.06607,13019.89156,785.4129848,1748.47185,1645.475951,1013.50255,1438.092752,16002.03934
8.45_542.0694m/z,542.0694006,8.450016667,100 - 14,0,0,75.29277089,0,0,0,0,0,2.631215075,0,0,435.4375648,0,0,0,0,0,0,0,0,0
5.01_287.0971m/z,287.0971012,5.014366667,100,11.59274038,5.776141177,3.49263815,28.1703149,0.427865061,52.57079358,0,207.0008823,0,32.23617327,19.07222432,182.4798043,75.17695952,71.98482093,7.775328333,5.885428604,2.602123321,3.423553368,5.578785267,1.633923363,0
4.24_138.1774m/z,138.1774405,4.23875,100,0,0,0,0,0,0,0,261.7967905,665.0080597,1131.17499,28.48687932,0,0,0,0,0,0,0,0,0,0
0.20_913.6030m/z,913.6029508,0.20465,100 - 85.6 - 67.8 - 85.1 - 71.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2552.275641,874.0917714,0
1.03_157.5427m/z,157.5427111,1.030116667,100 - 32.1,0,0,138.2322335,8.830477374,0,0,68.71226478,337.9550735,14.42607768,0,253.1408735,631.571991,7.55580018,110.2397209,0,0,0,39.99248673,0,0,0
0.94_728.8117m/z,728.8117155,0.944983333,100 - 31.5,0,0,0,0,49.12573754,0,0,0,0,0,0,0,7.399773341,0,26.08106585,8.816620705,0,0,0,0,29.16856586
2.98_302.7684m/z,302.7683787,2.980083333,100 - 51 - 9.05,1.42449033,0.965003306,2.522989741,0.101835005,0.013035591,1.81940453,7.157638568,0.065191471,9.985388635,7.506526462,2.49091504,0,0,0,0.191338977,4.346450875,1.887073231,17.10304407,5.580386861,218.9563797,0
0.29_427.3881m/z,427.3880762,0.29035,100 - 57.9,0,0,0,0,0,27043.21468,0,0,44246.55192,19045.91912,0,0,0,0,0,0,157951.7959,0,130110.9592,36722.44592,0
0.95_824.0544m/z,824.0543842,0.952133333,100 - 9.14,0,0,42.56808198,42.34506776,51.94697868,0,0,0,0,0,0,0,0,0,32.50047637,0,0,0,0,0,132.9574653
1.45_369.4237m/z,369.4236605,1.450266667,100 - 3.39,5.281641388,0,0,0.309151419,4.409346074,0,0,92.41346934,0,0,0,0,0,1.368425309,0.124903054,8.393553384,0,216.5988938,0,0,10.62623811
0.97_187.0533m/z,187.0533137,0.97355,100 - 84.6,146.6754385,257.5902624,774.1943828,164.5525311,634.3853368,545.976111,117.7608674,474.6264454,357.7937374,378.8697226,629.1233117,283.1179134,200.1419237,533.5475471,326.1770136,238.0969507,223.0007741,68.50999657,214.6956234,180.743575,179.1053413
0.42_468.4384m/z,468.4383647,0.418383333,100 - 25,5.914391868,3.520305845,0,7.854951247,5.842804825,13.9733554,4.355525553,6.935731109,12836.21469,12.69751499,3.390024894,5.958793438,3.707580597,6.756613829,1.988888804,5.510356823,14649.84355,11.77531194,5009.700586,14098.773,2.530011348
4.68_204.3717m/z,204.3717006,4.680133333,100,0,0,0,0,0,0,0,188.8679447,0,0,19.10126546,0,0,0,0,99.29181409,163.6812938,0,0,30.75668303,0
1.18_578.2702m/z,578.2701765,1.180283333,100 - 8.91,83.0734794,15.9666582,66.06824068,54.01134071,57.08886096,88.19926881,179.0619565,629.9647695,7.629842966,6.469902557,157.7729404,48.23403088,2.90877009,96.66949608,0.413949136,84.82033438,4.565596373,22.56736589,33.89780767,1.665837918,9.743562335
5.99_397.1870m/z,397.1869735,5.988716667,100 - 25.7,0,0,0,0,0,12.89887121,25.63305089,4.699992811,31.04194512,0.477271671,0,0,0,0,0,23.86552854,22.98384741,0.05390371,19.61313241,0,0
17.66_662.4454n,685.4346234,17.65501667,100 - 46.5 - 3.18 - 0.135,1233.448109,20512.91132,2099.899541,386.7373897,448.3765087,29597.27176,1240.417739,4949.207163,46691.38705,2421.222656,30585.87967,1296.97842,1754.617056,1020.492395,14138.71518,35004.52468,63263.29155,6820.735033,44556.67609,48082.7608,517.0361733
0.99_450.3364m/z,450.3364034,0.994983333,100 - 67.5 - 96.7 - 73.3,138216.7474,86909.59321,75331.02892,99653.87401,122025.2013,9333.967706,25939.30657,122848.0908,9995.386624,42670.29572,86771.27201,49373.86071,72452.46476,73554.73494,113287.4831,77127.28728,10757.93758,72286.14999,7433.064409,21139.49186,97171.53129
0.64_441.3651m/z,441.365066,0.639316667,96.6 - 100,0,0.070400885,0,0,0,852.9525062,0,0,3388.886038,3826.624354,0,0,0,0,0,0,9141.42198,0,1203.811196,2667.446684,0
0.95_622.9878n,645.976978,0.952133333,100,59.91236953,12.99246622,17.44547357,42.77436268,119.3124442,0,61.42189561,6.535398303,0,2.059200865,5.198493801,0,0,97.53381023,130.2521902,56.91661445,0,0,0,8.356587967,362.646741
1.32_484.2765m/z,484.276512,1.322416667,100 - 17.9,162.1133245,117.4732359,0,122.5463092,235.5585024,8.368438609,0,0.372459613,0,0.376429157,0,0,0,106.589894,216.0890907,106.9277268,112.7360183,0,0,146.4015979,95.30169319
1.76_722.5241m/z,722.5241497,1.755983333,100 - 0.143,3890.859899,2571.271441,1619.981869,5161.352036,8080.533178,15.4744396,2212.952845,67.16523707,0,122.8936391,4369.497542,2076.694422,1391.964684,3672.273706,3074.749812,7257.575125,265.5538792,256.2462147,6.064917286,36.23975185,7883.074586
6.58_588.1106m/z,588.1105904,6.578933333,100 - 20 - 0.643,3645.176238,4406.111533,2635.719283,3618.818151,474.6812898,8290.66552,7055.953802,7107.170085,3422.490135,2363.166981,6022.306511,2556.482481,1438.945354,5934.974058,795.1883581,1461.05009,2083.566942,7110.532725,1115.172717,1757.408485,3879.675324
5.85_232.1525m/z,232.1525088,5.846583333,100 - 25.2,1004.11277,670.9881953,301.8876106,823.8550552,347.9644146,1388.014272,1113.556292,577.6627767,285.4786525,376.9627078,160.0068522,267.5718026,572.9459907,427.1692278,137.8799912,1130.553312,987.1890134,340.2620235,1366.224983,442.8923894,953.1371833
1.14_436.2333m/z,436.2333085,1.1444,100 - 6.29,37.11763202,271.5264468,238.2047588,145.8121784,313.0643842,296.6872955,200.8182625,182.2974766,402.4534907,159.6927365,197.4178636,187.1677468,29.17193564,156.9699749,156.5310497,78.97097476,47.41780634,3.525187274,204.0323829,16.46378836,103.2192995
0.23_595.3560m/z,595.3559813,0.226083333,100 - 66.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038916722,0,1723.212063,372.7316949,0
0.97_433.2425n,456.2316898,0.966416667,100 - 25.2 - 2.49 - 2.37,6373.686295,5100.62042,2535.986453,4940.022053,9512.949097,82.79191273,169.3064378,1141.361036,175.2758419,943.0308201,2365.117941,8162.148862,912.1611364,8026.432584,4245.363603,479.7479779,29.07689511,75.302529,248.5714871,289.5228511,6524.565084
0.34_187.1460m/z,187.1460124,0.340333333,100 - 15.3,97.84077768,180.2782743,168.5021629,93.01248188,76.55015894,138.0541573,13.88258911,43.48884736,321.1014663,106.5934534,16.8964505,137.3090428,219.0069532,103.717651,102.5895131,20.05759051,4801.540238,61.43679935,3769.969092,2555.815031,176.6582548
1.75_384.7711m/z,384.7711497,1.748833333,100 - 40.3,0,9.814420671,8.231074298,0,46.50925054,0,65.17103162,0,0,0,5.172343321,0,0,11.52659036,19.19159394,0,0,0,0,0,34.51603044
5.09_187.1080m/z,187.1079829,5.085083333,100 - 5.32,20.6567729,13.42097634,9.504438527,22.3836802,2.831906657,1315.039091,1095.67577,717.2863083,836.5091096,333.5282186,1434.750357,25.49775112,94.21803811,26.22465767,22.4193891,465.8605643,106.205842,1063.465841,569.0223336,177.2464427,6.517242152
18.57_351.1778m/z,351.1777608,18.57346667,100 - 24.6 - 0.298,5.733576408,1712.508727,0.083560145,0,1.815158858,10555.35058,2.452301355,111.5125964,11848.64622,27.30055004,10566.63706,6.565585201,8.238151018,0.1295666,5553.899366,13695.65802,25643.84318,116.1260673,13443.851,16174.83336,0
2.66_666.3809m/z,666.3808751,2.6598,100 - 47.5,44.96393751,9.327358322,21.84126939,0,0.71452763,632.1571301,4.918210857,527.2634587,2626.170218,118.3590839,14.8309584,0,31.32167051,0.012852281,18.66204392,0.6002928,0.207850384,5.608122428,5.402960957,12.89157788,0.719524327
1.03_948.0991m/z,948.0991208,1.030116667,87.4 - 95.8 - 100 - 96.2 - 81.1 - 83 - 72,0,0,0,0,16.72537929,0,0,0,0,0,0,0,0,0,8.816451885,0,0,0,0,0,7.56831772
2.94_507.3008m/z,507.3007993,2.937233333,100 - 34.6 - 37.6 - 26.4,228.9413534,162.5948836,7.302556321,8.817943588,25.51721863,136.0242995,9.86829599,111.6615527,43.40681751,95.17257085,145.0115236,396.6368147,123.8129538,21.92388995,5.765333642,20.29811958,39.49449957,90.46277302,70.95015516,176.0015975,0
5.49_564.0921m/z,564.0920504,5.490733333,100,118.7530175,210.3532416,169.3561882,183.1731061,111.6421211,2.623013878,0.250836107,3.672223037,0.163571917,11.96393038,24.1976294,128.8163609,119.4176299,138.6124057,83.38178509,0.564439512,0.033707783,1.289943015,1.001384677,4.369226238,173.6962243
5.47_576.0986m/z,576.0985707,5.469316667,100 - 52.4 - 32.6,925.8330447,839.5662715,690.6941821,903.9838975,519.4577641,531.8064384,98.63981675,373.5987635,139.7042192,91.64595749,426.7698511,2079.434245,2276.537211,1216.620094,1325.686463,95.52957214,62.51057281,189.7921311,104.2288784,142.8953712,1487.384504
0.97_663.7161m/z,663.7160809,0.97355,100,1423.509115,182.1251556,2192.4904,330.6667316,3074.935118,0,0,1568.089287,0,0,2223.270534,434.4587667,0,1245.633274,0,2074.33381,0,0,0,0,2397.54383
0.94_804.0006m/z,804.0005528,0.93785,100 - 17.7 - 2.28,194.8117204,687.7026324,1052.794619,12.76168294,22.21896773,0,0,0,0,32.16623687,35.68170386,0,0,145.6424276,414.0407387,21.71467153,0,0,0,0,195.7957474
1.05_672.4979m/z,672.4978713,1.05155,100 - 91,30901.15581,34833.82247,24763.31937,31280.92631,41791.75354,4392.703976,13608.54934,16458.49421,2264.112703,5976.899579,22806.93189,16627.63473,19059.49438,38435.21885,39784.51798,35749.31789,16157.46439,36166.25366,7927.449844,10759.86364,49105.08288
0.23_636.4703m/z,636.470342,0.226083333,100 - 69.5,0,0,0,0,0,0,0,0,0,0,0,2.114911638,0,0,0,0,0,0,2220.981664,256.8575692,0
0.99_351.7976m/z,351.7975875,0.987833333,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.49_737.0121m/z,737.0120948,0.489783333,100 - 70.1 - 70.4 - 34.4,0,0,0,0,0,9169.711213,1535.526035,1742.000846,7579.641152,3480.790731,2191.520149,18.12584166,0,6.807277464,0,2103.965635,335.9352474,2858.050549,7730.652948,7163.086663,0
8.17_465.1668m/z,465.1667608,8.165383333,100 - 24.9,0,0,8.021933783,0,0,58.29517757,30.84133153,300.1177889,2191.381433,5.070405188,70.76372978,0,39.80091903,73.84448112,6.087905471,11.17823565,168.2719324,0,33.28028032,25.5410058,5.542343087
5.19_631.2474m/z,631.2473505,5.185066667,100 - 27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.46_270.3097m/z,270.3097216,0.461216667,100 - 3.21,0,0,0,0,0,0,0,0,328.2902432,0,0,0,0,0,0,0,558.3935437,0,308.9720132,28.25948576,0
5.46_544.0223m/z,544.0223174,5.462166667,100 - 21.6 - 1.83,1432.341148,1712.562326,1458.937382,1206.790849,946.285312,2137.693967,1104.696863,1078.408627,1261.674661,1504.654935,963.3403128,1352.833456,2598.072978,1472.546602,4571.823983,816.710569,2534.930266,1396.839924,878.6971113,1243.092221,1087.943734
2.76_299.1610m/z,299.161009,2.7594,100 - 72,2477.126218,3618.336443,2528.758265,1954.983579,1536.320479,3237.894803,2601.170603,1658.449033,3201.461108,4181.991579,3551.484006,1628.000301,1733.904442,1831.196165,5598.998593,2876.310076,3438.322167,2551.496558,4721.726413,2790.766038,2219.205582
0.98_163.1115m/z,163.1114716,0.9807,100 - 12.3,2456.971435,2426.980211,2019.351687,2621.404647,5437.294346,837.5536845,2533.846535,1616.05117,3867.324485,890.1235292,2533.339483,2265.974056,2208.279044,4251.340597,3509.409815,2505.711898,857.7808754,2029.196386,556.6125943,620.8365931,3529.940666
0.55_718.4634m/z,718.4634115,0.55335,100 - 29.9,0,0,0,0,0,36906.6324,0,0,403.8354785,1346.320922,0,0,0,0,0,0,5066.392143,0,8868.894762,1583.228893,0
1.55_133.0773m/z,133.077349,1.54955,100 - 11.4 - 4.77,139953.3634,160859.0812,221620.369,173570.2974,239447.2034,9739.424768,179184.4712,159471.2101,6967.576008,96547.79659,176185.9895,128435.2025,81161.81636,204666.4197,87435.21408,77659.78867,4051.303617,144303.1102,2851.583879,5194.265901,95487.79595
0.20_662.4816m/z,662.4816426,0.20465,100 - 2.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1342.793667,141.3013448,0
1.15_409.1451m/z,409.1451115,1.151533333,100 - 33.8,98.65419923,50.95566061,247.7930382,139.9102866,255.1723765,6.746332203,0.357619983,102.9550726,3.752748947,3.217291552,1.930806442,289.6486486,0,21.50004505,0,69.56883268,0,0,15.14037597,0,144.9137872
1.14_673.6572m/z,673.6571729,1.13725,100 - 28.5,0,0,0,0.169086642,2.008915643,0,0.270222233,0,0,0.027796328,0.220351506,0,1.560140175,1.540950112,0,14.14008978,0,8.43971134,0,0,13.52830371
5.47_847.5413m/z,847.5412794,5.469316667,100,121.9884268,98.52365955,58.13186339,98.21323506,85.60631971,6.484963683,0,0,6.294052773,0,0,25.30040016,23.17847507,8.884096799,143.9563739,3.452017148,20.37487153,0,0,5.201988634,236.6107501
0.40_670.4711m/z,670.4710988,0.396766667,100 - 85,0,0,0,0,0,29604.93407,0,0,17848.38676,12172.13583,0,0,0,0,0,0,57260.58709,0,30099.1906,25506.32446,0
0.23_760.5009m/z,760.5009252,0.226083333,100 - 66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577.4293985,94.31693654,0
4.52_203.1165n,204.1238017,4.523716667,100 - 11.2 - 4.83 - 0.701 - 0.0789,593189.4913,527613.9683,629014.4594,410529.1209,385819.2756,948650.6811,487428.6395,699530.2365,580754.8362,340439.0339,585172.5778,585970.072,558500.3008,665041.3901,425739.9558,399136.5678,612720.1579,673342.4863,358071.6352,710538.3026,458109.3013
9.88_355.0747m/z,355.074653,9.8803,100 - 10.5,0,0,0,0,0,0,0,0,0,0,0,6.297847147,11.61046989,0,0,0,0,0,0,0,0
4.29_328.2113m/z,328.2112858,4.288733333,81.5 - 100 - 43.3,306.446668,322.3940486,320.2223663,248.771096,104.0107523,637.4969504,623.3349272,534.7037577,420.948858,507.0647801,595.4648318,139.2844329,150.915124,169.9247704,218.2328117,737.5559334,1281.183679,658.9843504,595.3746066,699.0248801,200.3709548
2.68_403.1840m/z,403.1840237,2.681216667,100 - 63 - 45.5,10183.28767,13235.291,8945.428566,1293.590028,3433.317094,294.1868947,14.88243113,309.15683,144.3162312,158.2657465,183.641732,1449.318823,977.5211329,837.7407167,2754.811829,408.3324798,1007.597639,439.6733683,276.0436696,535.2036756,6360.154492
5.28_222.0413m/z,222.0412605,5.284333333,100,0.0254781,0.290180853,0,0.208827881,0,59.34572874,15.23421027,110.5855366,94.15362676,136.1817883,0.027487552,0,0,0,0,6.773189378,45.47899858,133.0230617,187.0653739,899.5295121,0.028850909
20.04_764.5691m/z,764.5691025,20.0387,100 - 39.3,5.33467921,5.617160511,15.39351124,0,0,2243.096263,383.3877198,1191.753226,2633.280709,625.6207893,1367.672081,9.571805448,28.33838367,9.055083923,59.82570588,1907.226316,3169.998053,1417.286558,3867.950465,3948.984964,0
3.49_126.0652m/z,126.0651823,3.49215,100 - 60.1,303.8971306,182.3738608,204.825233,323.9424838,84.12142311,103.2998515,171.2945067,341.0655017,351.7592184,513.9279079,160.526072,101.2709449,188.1175114,102.9147066,53.30320438,114.4495096,209.0671304,224.3913729,297.8315789,329.5417692,27.31589576
5.48_364.0759n,403.0390224,5.47645,100 - 18.5 - 74.7,11337.11863,8815.072604,8952.308214,11025.71533,10793.826,3276.375398,1729.606839,1957.278071,2644.59567,2043.012981,1892.486754,7689.313873,1968.592817,2015.41337,9090.527509,1956.870984,4204.209951,2066.870144,3092.423865,3621.895571,15334.74254
1.25_540.2591m/z,540.2590717,1.250983333,100 - 3.34,3957.191242,3574.923976,3171.156007,3423.098598,8896.300302,44.15077752,268.9699457,6253.602697,67.73673755,107.8186241,127.0510994,14385.5588,133.1445644,982.5611046,611.5501079,5703.172491,21.9374787,2980.598881,111.8464284,6.970518281,5146.488862
0.58_445.1195m/z,445.1195405,0.57505,100 - 51.6,0,0,0,0,0,4509.177906,0,0,95.57241591,2123.407187,0,0,0,0,0,0,7.545034683,0,255.2220575,4.664856275,0
0.67_569.3483m/z,569.3482963,0.667883333,100 - 0.898,0,0,0,0,0,548.4603362,0,0,1183.945382,2090.896301,0,0,0,0,3.711662157,0,2618.055992,0,641.6755079,1727.205441,0
0.57_441.3439m/z,441.3439052,0.5679,100 - 37.1,0.620286708,1.807471685,0.338486945,0.071389695,0,44147.79298,0,0,4939.864053,2375.102824,0,1.84425314,0,1.456456999,0,0,16905.0946,0,35451.61092,9441.933976,0
0.50_711.4752m/z,711.4751737,0.496933333,100 - 4.01,0,0,0,0,0,357.4692689,0,6.460356495,412.1232837,0,2.253461717,0,0,0,0,0,4342.125758,8.702130392,866.131339,217.8607078,0
3.24_516.2448m/z,516.2448319,3.242916667,90.2 - 84.5 - 100,176.7468437,80.69822857,85.88909152,114.2175602,84.71495174,270.9610928,15.82767712,420.6613858,58.46424713,110.4604898,822.3024805,99.17358541,110.5205065,311.2031298,214.3115178,26.38085097,108.6909428,96.29444943,183.4861109,190.1867232,45.4608247
0.58_714.4288m/z,714.4288443,0.57505,100 - 0.209,0,0,0,0,0,17366.66083,0,0,757.1428498,1735.298041,0,0,0,0,0,0,2486.560271,0,4100.541011,1226.165012,0
3.58_195.1466m/z,195.1465583,3.57715,87 - 100,40.83373567,31.06495121,28.68692383,34.25837378,52.76509253,118.0527382,2605.686513,99.50299361,3139.289327,13273.18227,31.61950747,21.40189083,27.11836167,98.34165737,39.87768494,66.7814262,29.62192565,50.65585899,24.12591943,27.43796097,53.38431456
0.27_72.1163m/z,72.11628472,0.268933333,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902.3209571,0,257.1637317,965.5109396,0
17.21_325.0108m/z,325.0107587,17.207,100,3473.544011,0,17441.80655,12977.32478,5289.025787,0,4127.939474,21.18338775,0,6661.978319,0,14767.6482,10405.60167,4966.391608,0,0,0,1838.782539,0,0,1734.016602
1.04_581.8727n,620.9027615,1.0444,100 - 49.5 - 47.1,209.4838272,265.8151624,0,39.03124285,12.54753767,0,22.34476894,0,0,0,10.86278135,0,0,0,125.9840835,397.6374998,10.42791781,0,0,0,191.9723826
3.19_261.5834n,524.1740076,3.193616667,100 - 44 - 38.4,1128.434559,555.8476603,287.9211199,117.3946187,552.827603,1831.849288,430.6571341,797.1621078,771.8277475,1122.383218,10069.11898,721.6576987,839.2116491,981.6061749,150.3110919,415.5265792,1092.979255,476.3696236,315.074672,531.754493,994.7971029
0.45_441.3134m/z,441.3133822,0.446933333,100 - 6.28,0,2.566680122,0,0,0,0,0,0,10431.85978,0,0,0,0,0,0,0,2296.632906,0,1594.329353,2760.684244,0
5.09_294.0398n,332.9907632,5.085083333,100 - 5.03,0,21.00698537,0,2.465967354,0,240.0930921,174.1065503,234.2346368,236.5400101,196.3203418,53.37591015,0,75.81433322,0,16.61824862,159.1572852,249.2501567,211.1698488,160.9235374,214.1962662,0
0.40_718.4640m/z,718.4639817,0.4041,100 - 28,0,0,0,0,0,0,0,0,11545.71032,0,0,5.491673139,0,0,0,0,8821.552803,0,2887.240476,3576.064804,0
0.68_727.2964m/z,727.2963865,0.675033333,100 - 40.1,0,0,0,0,0,10.30552916,163.0578844,0,0,26.30037156,1.284999275,0,0,0,0,0,1675.663164,12.97175756,773.9381978,2257.790349,0
5.34_244.9543m/z,244.9542537,5.341466667,100,248.7459103,191.3384619,393.6233669,254.9041771,260.344966,1154.44161,308.0240891,552.5121666,544.0337233,409.4438465,261.1818059,522.5411165,445.0313212,271.4881348,110.632617,250.1720091,656.833216,297.3997093,418.3038245,494.1622719,202.8233926
20.81_764.5718m/z,764.5718438,20.81383333,100 - 45.9,0,0,0,0,0,0,0,8.982309993,802.5551133,101.0870389,971.4098532,0,0,0,0,1304.283098,2124.050713,644.3055758,344.7654078,339.3570835,0
16.96_367.0213m/z,367.0212556,16.96471667,100 - 58.7,12458.08465,0,89886.07738,47521.48065,16691.3798,0.089394629,16976.6302,151.6397725,0,34007.70863,0,63981.01579,53722.18857,17887.46363,0,0,0,5837.500994,0,0,4517.218266
0.30_176.0648m/z,176.0648168,0.304633333,82.7 - 100,2.768442983,2.20050249,4.923371731,2.143604284,1.00549877,15.02643852,5.765576982,25.17350705,1515.288043,39.92054892,3.336571453,1.989653243,135.2118515,3.297441059,0.250946976,5.565877899,1081.225475,107.6718977,1357.149038,2531.789794,2.629341981
8.83_470.7693m/z,470.7693079,8.8271,100 - 53.1 - 1.45,0,2.743331708,0,3.708263493,0,0.080527004,0,4.395315256,14.15489598,5.416914141,20.38732048,6.142436409,4.858603472,2.273194685,0,0.400714121,1.436911507,0.001346124,0.77676975,8.935046604,0
0.21_519.4932m/z,519.4931629,0.2118,100 - 40.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5349.84119,321.5274441,0
4.92_148.2229m/z,148.2228934,4.921533333,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.75_501.3635m/z,501.3635298,1.748833333,100 - 0.256,2966.014199,1398.347722,2230.794033,3871.830839,5210.373409,11.05846252,772.3846913,8.497210723,0,42.62159516,1095.786405,772.7505816,533.3554707,2360.480734,3644.965436,3382.330427,117.6606979,15.45015007,0,58.20272751,5868.036898
0.24_482.3685m/z,482.3684888,0.240366667,100 - 32.3,22.43497067,16.20509227,22.07525862,41.94348088,36.8680481,49.59712112,8.746213936,20.78246305,21.02522676,44.15026499,31.68091634,38.44149245,25.53270155,42.42225266,38.51185936,10.08950733,61.9101497,39.65184737,5060.76818,694.8741987,35.69062278
