variable_id,mz,rt,isotope.dist,P201,P203,P204,P205,P208,P209,P210,P202,P206,P207,P11,P12,P13,P16,P19,P20,P14,P15,P18,M70,M66,M67,M68,M69
0.97_493.0188m/z,493.0187792,0.966416667,96.6 - 100,0,0,0,2.360031128,0,3.314117432,511.8611266,170.4231838,26.89389038,147.418266,0,664.8231836,106.977309,290.8368232,287.0657435,350.7196518,62.1054349,48.8748414,64.78362355,541.9879382,12.43470764,5.728022196,10.05638944,68.10532037
5.48_329.0075m/z,329.0074672,5.47645,100 - 16.3,666.0808499,1764.985013,1244.227988,1084.318572,1385.570593,1579.080252,1548.450892,480.4893147,421.8700283,430.6891381,1144.876713,1589.750875,191.0855588,1265.446394,1183.654853,1045.758553,45.51454051,225.275048,387.0842358,560.4717884,374.2062088,363.4628748,304.1784162,267.9560372
5.33_388.0217n,426.9884794,5.327183333,100 - 12.3 - 2.53 - 0.206,292.1521623,854.719755,1015.352267,596.1663379,529.4017933,712.2890082,542.0751417,832.6231675,362.5621255,873.0575478,564.7506197,5.250610352,364.1305347,1514.061361,635.8490457,1613.213245,195.1913271,505.1192571,1501.742785,1358.264525,403.2826409,819.9004742,389.2552997,1439.048338
8.20_243.0269m/z,243.0268809,8.2011,100 - 4.07,7.79E-05,0.005244722,0,0.004826274,0,1.134661711,0.001480959,0,0,0,0,0.000289737,0.123256709,0.026392692,0.006264494,0,0,0,0,0.000288203,0,0,0,0
5.32_224.0146n,262.981735,5.32005,100 - 9.23 - 3.35,375.1968021,1386.62687,1304.872087,687.5998279,759.8117069,952.3038699,898.4917351,1106.808592,526.5336953,1259.509304,696.1156064,931.8471404,403.0180004,2022.787378,852.8075004,2147.64313,241.865255,766.5275068,993.4141722,1982.705932,645.0924231,1265.079331,570.3753954,2311.27613
1.77_532.5057m/z,532.5056537,1.770266667,100 - 24.2,0,0,0,0,0,0,64.55383301,87.26554288,126.9128121,110.1855139,0,0,224.8583069,225.9069022,250.1542056,176.9596003,371.9175354,661.0482083,806.2172851,181.457469,105.6267348,329.2390835,105.1767823,109.8057982
18.66_345.2090m/z,345.2089741,18.65845,57.1 - 100 - 40.9,146.197497,1359.457731,910.6668035,968.2580671,69.85080005,872.8650646,232.882164,22.42766208,23.66112146,41.68160181,854.8081977,1188.617223,844.3959198,1394.376582,871.6434485,887.024099,0,0.312978471,47.28787651,83.58725343,4.174901074,1.364338934,0,26.08224777
6.41_372.1688m/z,372.1687688,6.40825,100 - 22.9 - 4.73 - 0.621,1368.508021,1077.756363,650.4131014,786.3592366,1343.280921,638.3878893,1074.563582,471.0346573,568.5916222,480.0147491,1441.18483,1047.757579,295.7589645,565.5575077,561.791686,498.0051026,46.65663603,307.5554671,48.32682806,309.3984192,233.2337932,271.7743934,127.0696259,107.7336582
5.38_941.6999n,964.680137,5.383616667,80.2 - 30.5 - 100 - 9.97 - 15.4,69.20939509,62.68269305,71.34816661,84.67368881,92.14490611,88.74969435,79.35367995,63.21759304,44.86788533,71.31990046,41.5061282,18.05384238,49.62261526,51.74282384,54.47104166,51.1879311,69.60511287,73.13863793,42.37505627,74.80879114,57.38296432,50.67563808,44.20770167,68.71197585
1.77_89.0606m/z,89.06059411,1.770266667,88.1 - 100,0,0,0,0,0,0,274.7743325,220.1631326,160.9045857,110.3861854,0,0,300.6681335,173.1989924,294.5221468,293.7259809,241.9216125,235.5411904,158.6344272,155.7055094,147.5517598,44.18648178,1062.960538,59.63141529
5.87_289.2292m/z,289.2292162,5.868016667,100,0,0,0,9.618255496,187.1101367,120.2279398,0,0,0,18.09465668,296.6643895,0,274.1544323,637.2667887,330.6793446,554.0995952,0,0,0,6.733520389,0,0,0,0
5.32_602.9406m/z,602.940556,5.32005,100 - 64.7 - 19.7 - 4.62,41.81956332,76.30839315,77.19296265,54.7485422,55.0118988,77.48111255,58.69533073,52.2483448,57.66451704,56.5573562,43.50280987,0.629284683,67.09385127,95.75317524,51.83473346,66.85143888,75.40299622,38.23162844,51.4459369,60.00530994,56.39085679,41.46536263,45.96132081,58.52086183
5.12_204.3305m/z,204.3304996,5.120783333,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.34_329.4532m/z,329.4531862,1.343833333,100 - 26.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.34_213.0718m/z,213.0718292,5.341466667,35 - 100 - 5.95,0.178209932,0,0,1.925811708,0,0,0.665766321,3.199145157,2.816569675,0,1.063194471,25.81118423,2.228441749,0.518740972,3.042040595,0.00216619,0.23808236,1.480376975,2.324066919,0,6.843232226,3.41796875,19.06415661,11.52386814
5.85_676.9781m/z,676.9781296,5.846583333,100 - 29.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.57_78.0342m/z,78.0342492,2.5741,100,0,0,0,4.298986817,218.1732574,127.4009147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.55_249.6699m/z,249.6698723,4.551583333,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.05_305.2647m/z,305.2646503,1.05155,100 - 23.1,4.938407229,7.681611385,78.90855714,66.84884842,21.97944973,12.8980005,117.2317757,369.6694271,433.0851787,327.9122206,60.09291741,179.8656928,448.8680458,44.41462889,140.1448443,118.9964233,92.12731934,87.44238679,224.9146812,646.2353881,403.0402996,420.5968551,446.7958779,359.7571612
0.99_560.2202m/z,560.2202015,0.994983333,100 - 22.5 - 3.7,2.028607621,1.912762102,3.931805456,4.764451534,2.317605845,1.463790811,16.58359259,229.5377554,895.9905823,850.4566363,2.327641128,40.61375987,30.08192104,8.871455427,0.479561707,18.90483019,1248.371227,507.3133465,559.5510558,54.54974666,989.0083496,419.2307618,692.8697815,1412.732994
8.72_556.2767m/z,556.2767172,8.719966667,100 - 34.5,0,0,0,0,0,0,0,0,0,23.69326782,0,0,0,0,0,0,13.80218506,37.67056593,16.74091434,0,41.26870055,59.93621826,75.41983032,11.05221175
8.85_320.6777m/z,320.6776518,8.848516667,36.7 - 100,6.359730288,16.66681271,25.79385298,17.96397529,5.494879334,0,39.50485698,2.031056322,10.61279011,6.775073837,21.91970206,33.70521917,23.63420538,31.78245669,36.31058795,32.92819714,1.82022012,3.404326807,3.147378369,15.16987768,0.087184104,9.340642725,4.244771451,0
1.73_118.0333m/z,118.0332978,1.73455,100 - 1.62,0,0,0,0.45587828,0.258490845,1.915671846,908.580892,476.7904577,681.138442,361.2934139,0,0.000473955,1654.249327,949.7882523,1407.212834,1117.970204,1382.696769,790.9880064,887.0293667,622.1051845,359.1289331,373.7750108,331.7232907,613.6698171
0.23_509.2026m/z,509.2026012,0.233216667,100 - 95.8,226.5770301,3114.849482,0,0,0,947.5766803,0,0,0,0,0,0,0,0,0,0,0.039472237,0.116095536,0.473897025,0,0.199164676,0,0,0
0.98_331.0127m/z,331.0126613,0.9807,100 - 8.43,0,84.626084,0,0,0,6.213592529,166.8141076,83.64552686,46.70437574,0.310377337,0,192.0575104,217.6753937,188.8643649,196.5508125,196.7997894,0,0,0,107.0964918,0.047549895,0,0,0
5.33_818.9725m/z,818.9725492,5.334316667,100 - 17.6 - 19.8 - 1.08,402.8102111,394.4616486,347.9605297,349.4285251,352.2645878,324.8089276,347.0082917,320.6221902,271.835038,382.4581759,385.4940862,0,407.0472295,379.1537998,327.1593788,374.1960716,720.0272856,575.9324706,328.0207866,320.3231277,377.2559072,361.4932168,341.1237363,305.3768514
5.82_929.9954m/z,929.9953901,5.818016667,100 - 45.6 - 35.7 - 13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.33_688.9602m/z,688.9602346,5.334316667,100 - 0.848,1261.853197,1310.072133,1263.77863,1215.87834,1171.620334,1039.842042,1192.123003,975.7207317,1547.14468,1456.971029,1248.579416,2.998474121,1384.966184,1400.806181,1342.829735,1315.825312,1469.75325,1330.182708,1286.144279,1000.066316,1284.329267,1220.337189,1227.902428,1238.320489
5.33_941.9792m/z,941.9791855,5.334316667,100 - 29.6,129.4188538,100.6823559,152.8264302,121.0084529,126.3792658,83.46426427,116.8358406,105.2738518,131.4610906,89.49675196,171.4644145,0,129.5375071,173.8510646,148.4574708,167.5987844,116.4818347,98.3653308,81.69614742,119.8100317,100.9074337,73.84356689,90.30127001,100.9963248
5.12_204.5116m/z,204.511583,5.120783333,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.40_418.9991m/z,418.9991323,0.396766667,100 - 40.1 - 18.5 - 3.89,0,0,87.59747267,6.206268311,22.48223877,53.65287656,0,0,0,0,1174.875362,0,0,0,0,0,0,0,0,0,0,0,0,0
5.83_526.9883m/z,526.9882721,5.8323,100 - 23.9 - 13.1,1.528999332,0,0,0,0,0,0,0,0,0,1.151919143,0,0,0,3.499076644,0,0,0,0,0.785133486,0,0,0,0
2.23_175.0398m/z,175.0397892,2.225366667,100 - 58.6,314.257031,139.6388788,189.3951639,99.55557352,90.69472561,14.39573628,998.0863798,212.901221,141.3654048,3.741726512,85.59205334,3994.164203,3159.840631,569.4571009,250.2556006,667.8691574,40.41256787,459.794994,50.68643149,30.76272982,54.54891621,36.77790844,195.6045856,279.8802306
5.00_162.2441m/z,162.2441291,5.000083333,100,199.6156739,0,0,0,114.4201654,0,0,0,2901.411341,0,200.4875921,77.81522734,150.9934545,0,0,0,0,3263.537413,0,0,2915.354237,0,0,0
0.23_267.2676m/z,267.2675898,0.226083333,100,159.6563045,1011.742956,0,0,0,229.4741527,0,0,0,0,0,0,0.075928098,0,0,0,0,0,0,0,0,0,0,0
5.33_722.9541m/z,722.9540927,5.327183333,100 - 16.3,47.66546607,70.7091372,62.08156333,57.64303721,60.53707692,79.73956906,66.99280582,66.74525871,96.79533453,143.8937069,40.89971948,0,52.80525596,69.31489997,52.28340936,63.34451656,117.4602629,82.85739305,39.0396427,67.53368639,82.91952181,82.14038445,71.14033573,81.24052799
5.33_900.9767m/z,900.9767116,5.334316667,100 - 21.1 - 23.8 - 1.55,333.8691224,292.0120218,306.9106301,298.1904955,300.7694892,241.3056175,283.4609435,283.7207859,253.0160236,251.0818762,279.2291708,0,311.4651651,348.2115203,285.868394,306.2180377,406.4144742,447.2825058,247.7273491,248.7216792,227.503839,241.2841007,247.2050157,219.6694309
6.06_144.1659m/z,144.1659447,6.059416667,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.71_397.1868m/z,397.1868318,6.713916667,100 - 33.1,4.15373893,3.159182885,0,0,0,0,2.982027285,25.38157996,2.974295727,3.629535801,0,0.119219913,0,2.799587296,0,0.049157779,0.030430761,0,0,25.96746826,0,0,0,0
8.46_365.1659m/z,365.1658509,8.4643,100 - 21.1,46.75514782,24.69538033,16.04436133,19.60920929,22.45884457,37.80573359,57.91039978,19.19711743,3.982933339,4.691948716,41.9847267,132.5896302,94.11256549,40.66714572,56.63758221,29.37503717,1.720252516,4.242328333,4.053019488,16.72111849,4.777070502,1.392379761,1.075208027,0.681173036
5.33_968.9649m/z,968.9649272,5.327183333,100 - 8.74,47.22743825,60.34828327,43.19452479,49.14517857,38.91123341,31.55205536,37.71997118,48.30219909,50.30007614,36.57398727,55.97250319,0,43.89797974,76.11451086,48.43159875,48.91071897,57.05363917,23.98102628,36.49160923,50.88742065,33.14576333,34.20278978,29.19235206,39.65619927
5.06_841.6936n,880.7091183,5.06365,100 - 30.7 - 22 - 4.97,902.3460735,762.3714489,539.4200862,869.9656708,929.5079981,871.9676835,929.0868992,460.9707383,462.5857512,435.0699302,777.9921213,670.3516106,751.5353808,1006.386882,733.6557544,745.0869719,732.0822547,800.0612902,550.0284591,492.7547308,463.1960719,343.1751181,298.008237,581.339902
0.68_329.1931m/z,329.1930938,0.675033333,100 - 70.3,20389.61932,22237.25796,17357.15316,11439.82882,20178.31971,14792.55514,0.75704866,1.263153574,0,0.033763729,16957.77764,0,389.5500682,0.537455991,0,0,216.1582204,0,0,3.934037881,0,0,0,0
5.83_608.9911m/z,608.9911135,5.825166667,100 - 28 - 15.7 - 0.895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001062006,0,0,0
4.27_586.4027m/z,586.4026548,4.267316667,100 - 29.4 - 6.53 - 1.12,4.405261077,2.154826542,9.50753096,3.289981999,45.42691025,1.447533498,2.646884441,37.77162073,4.538389954,0,44.98382216,57.90107224,660.4305905,94.9804597,9.082216601,6.163877209,3.240203857,63.49696011,63.65570371,2.508166602,3.948608398,0,0,7.885802235
0.84_554.1809m/z,554.1808597,0.838566667,85.2 - 100 - 72.7 - 16.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.33_465.3432m/z,465.3432231,5.327183333,100 - 32 - 4.94 - 0.275,0,0,0,0,0,0,0,0,0,0,0,0.058707456,0,0,0,0,0,0,0,0,0,0,0,0
2.95_397.3053m/z,397.3052834,2.951516667,100 - 23.5,0.77600668,0.284591802,4.353592932,6.121194761,7.222727803,0,1.536837007,341.2942631,141.4071423,353.471688,7.821081364,8.283078152,1.641745386,3.237657855,0.862634209,0,88.71380974,11.02808452,413.90897,54.89133887,143.6680307,394.925572,249.1668337,417.749552
2.67_239.0624m/z,239.0623809,2.674083333,100 - 4.58,0,0.26776322,0,0,0,0.323282382,0,0.133860645,0,0.02994052,0,0,0.12414257,0,0,0,0,0,0.095892387,0,0,0,0.080285607,0
5.09_463.2527n,502.2162118,5.092216667,100 - 25.9,1314.53848,0,0,0.001925582,5.11E-05,0.231208856,69.88666183,0.003970649,0,0.059258674,2615.563015,0,756.259873,0.226710382,85.49012435,0.223876348,0.014000025,0,5.51E-05,0,0,0,0,0
5.33_874.9804m/z,874.9804145,5.334316667,100 - 28.8 - 33.4 - 1.85,231.4553327,190.6278788,240.4063447,244.1287603,232.189183,161.0415984,231.2257264,166.0006138,160.635345,148.729588,239.5337332,0,257.5951589,268.7917109,234.8504567,298.5148847,166.1262136,175.0206379,175.9799766,177.9851074,136.7822824,147.5257263,117.1226874,153.6810661
5.76_433.3072m/z,433.3072473,5.760883333,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.83_683.9876m/z,683.987596,5.8323,100 - 32.6 - 10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.43_703.4164m/z,703.416368,5.4336,100 - 24.1,18.24381167,30.41464479,59.48131199,51.14984397,23.45793225,7.646581949,34.6295571,34.10241861,30.98333418,28.9355318,47.93214712,235.1647578,39.34765667,73.39801086,76.71623955,127.5654688,0,0,39.24724877,36.40985136,34.73323273,48.18198162,39.20157915,36.8288298
5.38_757.7444n,796.7470471,5.383616667,100 - 23.2,0,0,0,0,0,0,0,0,0,0,0,0.99641045,0,0,0,0,0,0,0,0,0,0,0,0
1.14_508.3638m/z,508.3638183,1.1444,100 - 1.31,534.3669581,181.8985136,6.8072052,0,354.0423088,416.6263103,3326.51955,2753.519388,4515.229467,8150.652925,9.261169493,4981.621617,3850.467349,4320.180252,3021.803221,2673.662581,5213.744954,5783.997379,5633.2806,2477.023949,5086.278595,3419.090089,3114.627818,4564.154902
0.97_327.5708m/z,327.5707962,0.966416667,100,0,0,0,0,0,0,40.03512549,49.240448,0,0,0,66.21658916,124.2224211,77.6074082,134.4039154,78.72543537,0,0,0,48.75885057,0,0,0,0
1.27_440.4053m/z,440.4052605,1.272416667,100 - 33 - 0.81,3.14758091,3.793050981,0.86142933,1.342676962,2.371216294,0.357405543,11350.01628,27192.19875,29250.4687,35688.16734,2.862818284,29248.66213,25962.49442,45727.39849,43685.32531,10896.06194,44047.61287,35813.488,46130.57883,17529.10829,25051.86998,29068.42098,27841.0593,35895.54293
6.84_368.0771m/z,368.0770874,6.842466667,100,0,0,0,0,0.54241728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.12_204.2695m/z,204.2694974,5.120783333,100 - 2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.62_529.3586m/z,529.3586009,4.61585,100 - 66.8 - 27.9 - 2.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.13_160.2806m/z,160.2805695,5.127933333,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.13_352.7419m/z,352.7418888,4.132333333,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.33_644.9370m/z,644.9369661,5.327183333,100 - 0.18,174.3683343,191.0919761,246.967316,202.3910116,131.4920347,174.6936929,154.8975506,185.7138357,203.275969,230.6809602,205.4196472,0,232.3899515,264.573602,225.4447953,253.4632202,260.0589279,239.9297793,251.7366485,197.2006025,218.7301248,225.0051265,221.1412366,232.6139006
5.29_225.0646m/z,225.0646184,5.291483333,100 - 13.5,80.02770612,29.10455231,226.2403648,51.62478611,1015.671547,56.64852579,791.1187732,34.17592071,22.99169212,12.51460545,700.7064085,31795.76464,1275.533552,151.7297406,173.5854164,106.6184257,20.92987886,80.80849339,8.725539031,33.39730607,79.44156247,30.09330358,106.7259257,112.7156777
2.77_394.7606m/z,394.760619,2.773683333,100 - 10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.77_433.5709m/z,433.570865,5.768033333,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.77_218.6482m/z,218.648237,4.765116667,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.33_574.3194m/z,574.3194335,1.32955,100 - 45.4 - 6.23,189.862222,29.91247757,0,94.20159864,113.7239621,251.9499202,1306.553465,957.0506078,1459.576723,3664.286389,0,927.6363931,1988.100112,1630.848196,1813.987987,1732.839286,2502.995427,2030.025969,1360.042362,425.0687519,1916.974488,1787.576521,1239.085485,1357.190212
5.32_509.9672n,532.9564508,5.32005,100 - 13 - 9.98 - 3.48 - 4.23 - 0.234,155.497808,223.1785387,257.1521757,141.6468485,129.8875874,214.8981568,157.3505245,222.7183101,178.2773203,359.4442723,154.7820324,10.61340332,163.8310761,411.3931064,180.367728,342.1995437,180.3175614,234.9540266,277.9514103,357.8035211,209.1856949,291.7606161,158.1252978,514.1522967
0.61_425.1616m/z,425.1615901,0.61075,89.3 - 100,0.884159539,3.439241781,86.27217466,10.11222029,22.30603943,51.67718102,0,0,0,0,50.27713013,0,0,0,0,0,0,0,0,0,0,0,0,0
1.31_563.1941m/z,563.1941099,1.308133333,100 - 35.8,0,0,0,0,0.923518619,0.433212629,0,0,11.78798263,0,0.299918412,5.410216099,0,0,3.978122346,0,6.738669518,9.27677048,0,0,24.7785873,0,9.109344482,75.60278224
1.76_482.5847m/z,482.5846894,1.755983333,100,0,0,0,0,0,0,83.89308444,0,117.3044346,195.6534882,0,0,0,0,0,0,173.061447,0,0,0,80.7917808,0,0,0
7.58_189.1004n,190.1076854,7.5819,100 - 11.9 - 0.0241,3252.731077,1329.716817,4721.060223,2570.930696,3569.924794,1374.076678,1876.457722,1962.42277,6963.654139,1750.644121,2359.268525,3303.370611,3388.336502,4757.16648,4552.793327,2150.071375,3601.780824,1827.246287,1474.700043,4789.095089,3645.379718,1354.999279,1452.465232,1490.696364
0.56_587.2321m/z,587.2320874,0.5605,100 - 15.2,131.3000927,7.460562494,0,524.8453808,154.3227552,195.3650537,0,0,0,0,1517.832547,0,0,0,0,0,0,0,0,0,0,0,0,0
5.32_630.9228m/z,630.922793,5.32005,100 - 14.5,103.4339267,135.6889954,141.6544268,97.23107338,101.922083,139.641594,83.45919886,104.397122,100.6613112,116.4199758,104.1077839,0,146.8183281,141.6999558,123.2112849,121.6858944,136.3656311,120.6969663,113.826657,100.8757906,118.1241884,101.7249941,108.5490235,103.9629472
10.70_655.2061m/z,655.2061026,10.69865,100 - 27.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.10_538.5170m/z,538.5170036,1.10155,100 - 9.21,245.7082652,102.9749066,189.4713085,201.9567962,180.6740834,160.1070363,729.7790243,808.0349765,931.5190974,1043.162776,259.4526181,1780.505839,736.8081277,1168.640782,1146.838739,1762.327165,287.9195793,296.9521214,620.2721601,1005.993445,1251.68079,660.3210306,773.5825034,843.4388642
4.49_323.3272m/z,323.3272271,4.488,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.90_245.1493m/z,245.1492543,4.9001,100 - 77.1,140.3897839,37.14283906,51.51171246,49.30973233,166.084687,103.5018834,89.98531307,162.7335229,170.4164529,80.76783142,102.2420078,80.44827066,231.7917783,65.39430096,39.98818589,34.80012181,148.3205949,194.801621,134.147757,154.8512835,101.5428052,86.11869648,145.6970942,224.1198588
5.33_915.9828m/z,915.9828089,5.334316667,100 - 29.5 - 32.3 - 1.31,214.0425812,211.2169425,262.9540166,250.6566011,246.4062215,192.5014462,241.5611759,204.3905467,169.0355032,195.7366675,237.6804394,0,268.8569484,305.2364897,278.8840074,300.2808321,198.2389686,217.4512564,184.5056975,205.1214147,174.3962708,161.4762016,133.5953592,155.5882753
5.07_958.7160m/z,958.7160014,5.0708,100 - 0.202,231.745667,162.0310681,82.21121216,242.8370061,202.2467903,232.262722,219.9119279,96.10639337,129.5783918,94.79656959,195.8194575,175.157412,220.5447702,332.0505086,192.7094987,196.8862652,119.9681829,175.5489993,91.47436523,93.2981261,64.38100459,59.12539685,45.92073739,132.23455
21.97_101.0086m/z,101.0085871,21.97365,100 - 7.15,0,0,0,0,0,332.2560167,225.7917982,79.12543686,87.07570444,85.21203112,0,0,0,0,0,0,64.80445995,52.61157663,57.26921133,101.2256657,77.20638242,52.94213765,58.40418728,73.87379149
17.61_563.2274m/z,563.2274202,17.61216667,100 - 10.6,0,0,0,0,0,0,0,0,87.38867466,84.43563274,0,0,0,0,0,0,88.67458059,79.77198696,228.3947682,0,84.77012792,79.01127784,98.56778056,79.15005182
5.77_269.3636m/z,269.3635905,5.768033333,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.53_304.2739m/z,304.2739059,4.530866667,100 - 21.3 - 1.56,0.402077608,0.137296302,0.21949372,0.892832165,0.268393485,0.292234742,0.008510844,0.543990184,0.163219016,0.394082555,0,0.182340171,0.290565513,0.016045577,0.028662441,0.037210095,0.111175972,0.009419754,0.253273078,0.018426237,0.223782946,0.048713358,0.007796231,0.784163213
0.98_429.3707m/z,429.3707279,0.9807,100 - 9.4,29.8106049,31.31926129,13.88559976,46.54821966,72.0439615,23.65136181,6558.374916,3146.075264,4084.563172,2052.35999,18.48656624,1730.985848,898.0899689,2171.601939,1123.827791,3924.764928,2473.692644,2118.827878,1226.601066,548.4743033,5213.730772,2677.627565,1009.002822,960.4664943
7.99_287.1120m/z,287.1119885,7.9947,100,0,0,0.441116801,0.484148058,0,0.145716161,0,0,0,0,0.522098939,0.015798532,0.723404853,0,0.857526706,0.134363907,0,0.244911646,0.224382311,0,0,0,0.233717427,0
4.89_413.2519m/z,413.2519419,4.892966667,100 - 24.2 - 11.9 - 5.39,17.78647328,2.675517667,0,7.062139257,13.284015,3.233047485,20.48286307,8.191085815,4.496734619,0.094822208,9.166408755,6.784661868,29.89866556,4.862217944,5.038990801,1.819762356,0,37.29169294,0,0,0,0,1.846066972,0
1.76_664.0175m/z,664.0174661,1.755983333,100 - 16.4,0,0,0,0,19.14877747,16.69313926,5.365407747,26.05787798,30.72716899,19.86210919,0,0,0,10.42956871,0,0.177832475,0,0,3.887136374,0,0,0,0,0
1.74_306.1243m/z,306.1242793,1.7417,49.8 - 100 - 39.2 - 29 - 20.3,417.3143769,162.1403929,119.2077639,152.2344978,156.7255774,150.7339961,210.5897643,235.2788673,97.61297058,81.39219746,126.0633436,289.8890372,349.4238347,208.5499261,364.1185394,728.6199664,142.4057401,124.5501951,251.5573672,321.9218256,58.97787243,55.12705471,51.35113307,144.0965732
1.32_400.3380m/z,400.3380277,1.315266667,100 - 24.2,96.85869909,79.76936305,53.08645346,58.8967792,47.39366993,61.18794511,3511.954061,4394.411682,9631.396767,6929.430565,50.62673107,8091.952294,9393.691655,8885.540718,9097.214924,6950.370592,10560.4609,8561.507522,10819.50279,5332.942233,5888.490098,6637.895567,3465.042422,6033.542323
8.92_285.1100m/z,285.109962,8.919233333,100,1.27778515,0.032549847,0.474837984,3.207120902,1.444354094,3.815582642,0,0,0.012770222,0,1.667611584,0.482441994,0.870208802,0.04084826,3.751739348,6.64783379,0,0.320493612,0.269793073,0.010631615,0.220754368,0.033916434,0.128514873,5.47E-05
5.85_374.9633m/z,374.9633381,5.853733333,100 - 8.35 - 4.49 - 0.0726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.48_496.9600m/z,496.9599776,5.4836,100 - 42.6,945.6258485,839.2417349,719.6051631,760.6449519,801.5406873,890.4681857,818.4046856,175.6471852,435.4991363,361.5316167,676.3902202,949.1375815,664.9978552,777.8140203,739.4895073,709.5221056,482.4517223,94.1484198,278.9120586,326.2990421,287.6902438,327.786971,285.1783898,196.2611618
5.33_956.9827m/z,956.982696,5.334316667,100 - 33.9 - 27.8 - 0.71,204.0316434,196.3993666,247.0291272,231.407841,231.0812702,160.5083616,189.3605095,163.1915179,153.4136952,182.111748,218.9028016,0,283.4841411,294.8450866,272.9488486,290.4899983,151.4283032,144.8043098,170.9288323,156.6356122,139.6806248,113.3546134,128.7828065,136.6953526
0.23_614.4833m/z,614.4833062,0.233216667,100 - 91.4 - 80.7 - 60.2 - 24.7 - 22.5 - 19.8 - 17.7 - 14.1,40290.78088,113967.0897,192.3025263,9445.215,0,61870.08006,10.32714844,7.092437744,0,6.801177979,15.94442749,11.68127441,67.67242269,10.52407837,0,6.217834473,7.784515381,2.395843506,18.56304944,22.46078497,0,0,4.021331787,0
5.82_731.9970m/z,731.9970103,5.818016667,100 - 37.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.75_231.9947n,254.9839617,5.7466,100 - 6.44 - 0.424,0,0,0,0,0,0,0,25.13365843,3.548629761,27.51072382,0,64.77188338,0,16.45323967,0,2.817031572,80.89543777,36.39703737,0,25.70209282,7.197792172,7.159900599,0,2.404563904
5.70_321.9848n,644.9372916,5.697316667,100 - 15.5 - 27.6,0,0,0,0,0,0,0,0,0,2.586807251,0,0,0,0,0,0,0,0,0,3.039733298,0,0,0,0
5.33_907.9849m/z,907.9849016,5.334316667,100 - 29.6,123.792583,139.2584712,176.09654,161.0590287,136.8068427,104.2075416,120.924052,142.5211385,125.7460636,123.4682013,157.5879115,0,178.7697205,216.8400812,153.9889549,262.4240227,124.6819923,132.1547778,134.3667968,154.2208688,82.40062658,108.7889104,98.89587402,135.8944614
0.31_346.3587n,369.3479538,0.311766667,100 - 38.1 - 6.26 - 3.54,6665.785103,10201.37529,3569.923241,3592.857277,13987.56247,5223.884268,0,0,0,0,563.7941437,0,249.6980184,0,0,0,129.3588759,0,0,0.581502968,0.135743151,0.448755248,2.391036987,0.208750373
1.44_664.5827m/z,664.5827238,1.443133333,100,0,0,0,0,0,0,0,0,43.66152859,8.962914951,0,467.5887942,0,1429.1339,298.0869887,7972.067,2754.749864,0,1675.963306,13.36761475,60.08241018,38.12820482,44.60491753,48.42509259
